trip_id;numero_train;destination;stop_sequence;gare;arrival_time;arrival_delay_sec;departure_time;departure_delay_sec;derniere_maj;heure_detection_passage
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Paris Gare de Lyon Hall 1 - 2;;;2026-08-01 17:27:00;300.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Aix-en-Provence TGV;2026-08-01 20:57:00;2400.0;2026-08-01 21:00:00;2400.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Toulon;2026-08-01 21:50:00;2400.0;2026-08-01 21:54:00;2400.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Saint-Raphaël Valescure;2026-08-01 22:52:00;3000.0;2026-08-01 22:55:00;3000.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Cannes;2026-08-01 23:17:00;3000.0;2026-08-01 23:21:00;3000.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Antibes;2026-08-01 23:29:00;3000.0;2026-08-01 23:43:00;3600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6181F1187_F:OUI:FR:Line::3C11D08B-6F1C-416C-A388-63B4074018CB::87686006:87756056:7:2304:20260802;;6181;-1;Nice-Ville;2026-08-02 00:04:00;3600.0;;;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Perpignan;;;2026-08-01 18:09:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Narbonne;2026-08-01 18:43:00;600.0;2026-08-01 18:46:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Béziers;2026-08-01 19:00:00;600.0;2026-08-01 19:03:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Agde;2026-08-01 19:16:00;600.0;2026-08-01 19:19:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Sète;2026-08-01 19:32:00;600.0;2026-08-01 19:35:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Montpellier Saint-Roch;2026-08-01 19:51:00;600.0;2026-08-01 20:00:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Nîmes Centre;2026-08-01 20:25:00;600.0;2026-08-01 20:29:00;600.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Valence TGV Rhône-Alpes Sud;2026-08-01 21:19:00;900.0;2026-08-01 21:22:00;900.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN12338F1187_F:OUI:FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43::87784009:87686006:9:2319:20260802;;12338;-1;Paris Gare de Lyon Hall 1 - 2;2026-08-02 00:04:00;2700.0;;;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6986F1187_F:OUI:FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa::87746008:87686006:5:2313:20260802;;6986;-1;Annecy;;;2026-08-01 19:29:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6986F1187_F:OUI:FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa::87746008:87686006:5:2313:20260802;;6986;-1;Aix-les-Bains le Revard;2026-08-01 19:56:00;0.0;2026-08-01 19:59:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6986F1187_F:OUI:FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa::87746008:87686006:5:2313:20260802;;6986;-1;Chambéry - Challes-les-Eaux;2026-08-01 20:09:00;0.0;2026-08-01 20:24:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6986F1187_F:OUI:FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa::87746008:87686006:5:2313:20260802;;6986;-1;Mâcon - Loché TGV;2026-08-01 21:41:00;300.0;2026-08-01 21:44:00;300.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6986F1187_F:OUI:FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa::87746008:87686006:5:2313:20260802;;6986;-1;Paris Gare de Lyon Hall 1 - 2;2026-08-02 00:03:00;3000.0;;;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6634F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:2308:20260801;;6634;-1;Lyon Perrache;;;2026-08-01 20:50:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6634F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:2308:20260801;;6634;-1;Lyon Part Dieu;2026-08-01 20:58:00;0.0;2026-08-01 21:04:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6634F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:2308:20260801;;6634;-1;Le Creusot-TGV;2026-08-01 21:44:00;0.0;2026-08-01 21:47:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6634F1187_F:OUI:FR:Line::5B76AFB9-244D-4AC6-9720-8142DC7F6A91::87722025:87686006:4:2308:20260801;;6634;-1;Paris Gare de Lyon Hall 1 - 2;2026-08-02 00:03:00;3300.0;;;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN8829F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:3:2401:20261024;;8829;-1;Paris Montparnasse Hall 1 - 2;;;2026-08-01 21:52:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN8829F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:3:2401:20261024;;8829;-1;Angers Saint-Laud;2026-08-01 23:21:00;0.0;2026-08-01 23:24:00;0.0;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN8829F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87391003:87481002:3:2401:20261024;;8829;-1;Nantes;2026-08-02 00:01:00;0.0;;;2026-08-02 00:06:05;2026-08-02 00:11:16
OCESN6801F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87723197:87751008:5:814:20260802;;6801;-1;Lyon Part Dieu;;;2026-08-02 06:28:00;0.0;2026-08-02 08:08:14;2026-08-02 08:19:09
OCESN6801F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87723197:87751008:5:814:20260802;;6801;-1;Valence TGV Rhône-Alpes Sud;2026-08-02 07:02:00;0.0;2026-08-02 07:05:00;0.0;2026-08-02 08:08:14;2026-08-02 08:19:09
OCESN6801F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87723197:87751008:5:814:20260802;;6801;-1;Avignon TGV;2026-08-02 07:37:00;0.0;2026-08-02 07:40:00;0.0;2026-08-02 08:08:14;2026-08-02 08:19:09
OCESN6801F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87723197:87751008:5:814:20260802;;6801;-1;Aix-en-Provence TGV;2026-08-02 07:59:00;0.0;2026-08-02 08:02:00;0.0;2026-08-02 08:08:14;2026-08-02 08:19:09
OCESN6801F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87723197:87751008:5:814:20260802;;6801;-1;Marseille Saint-Charles;2026-08-02 08:14:00;0.0;;;2026-08-02 08:08:14;2026-08-02 08:19:09
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Poitiers;;;2026-08-02 06:32:00;0.0;2026-08-02 08:40:40;2026-08-02 08:46:55
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Châtellerault;2026-08-02 06:48:00;0.0;2026-08-02 06:51:00;0.0;2026-08-02 08:40:40;2026-08-02 08:46:55
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Saint-Pierre-des-Corps;2026-08-02 07:22:00;0.0;2026-08-02 07:25:00;0.0;2026-08-02 08:40:40;2026-08-02 08:46:55
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Vendôme - Villiers-sur-Loir;2026-08-02 07:47:00;0.0;2026-08-02 07:49:00;0.0;2026-08-02 08:40:40;2026-08-02 08:46:55
OCESN8330F1187_F:OUI:FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A::87575001:87391003:5:836:20261212;;8330;-1;Paris Montparnasse Hall 1 - 2;2026-08-02 08:36:00;0.0;;;2026-08-02 08:40:40;2026-08-02 08:46:55
OCESN6700F1187_F:OUI:FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917::87182063:87686006:6:910:20260802;;6700;-1;Mulhouse;;;2026-08-02 06:05:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN6700F1187_F:OUI:FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917::87182063:87686006:6:910:20260802;;6700;-1;Belfort - Montbéliard TGV;2026-08-02 06:27:00;0.0;2026-08-02 06:30:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN6700F1187_F:OUI:FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917::87182063:87686006:6:910:20260802;;6700;-1;Besançon Franche-Comté TGV;2026-08-02 06:52:00;0.0;2026-08-02 06:55:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN6700F1187_F:OUI:FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917::87182063:87686006:6:910:20260802;;6700;-1;Dijon;2026-08-02 07:23:00;0.0;2026-08-02 07:27:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN6700F1187_F:OUI:FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917::87182063:87686006:6:910:20260802;;6700;-1;Montbard;2026-08-02 08:02:00;0.0;2026-08-02 08:05:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN6700F1187_F:OUI:FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917::87182063:87686006:6:910:20260802;;6700;-1;Paris Gare de Lyon Hall 1 - 2;2026-08-02 09:10:00;0.0;;;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN8804F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:909:20261025;;8804;-1;Nantes;;;2026-08-02 07:04:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN8804F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:909:20261025;;8804;-1;Angers Saint-Laud;2026-08-02 07:41:00;0.0;2026-08-02 07:44:00;0.0;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN8804F1187_F:OUI:FR:Line::62C16406-4390-4C30-B97A-94317527CF00::87481002:87391003:3:909:20261025;;8804;-1;Paris Montparnasse Hall 1 - 2;2026-08-02 09:09:00;0.0;;;2026-08-02 09:10:40;2026-08-02 09:15:41
OCESN7014F1187_F:OUI:FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7::87286005:87271007:2:913:20260816;;7014;-1;Lille Flandres;;;2026-08-02 08:12:00;0.0;2026-08-02 09:15:42;2026-08-02 09:20:42
OCESN7014F1187_F:OUI:FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7::87286005:87271007:2:913:20260816;;7014;-1;Paris Gare du Nord;2026-08-02 09:13:00;0.0;;;2026-08-02 09:15:42;2026-08-02 09:20:42
